"id","wage","yr","exper","school","union","married","manufacturing"
5531,1.5306088441,2,7,12,0,0,0
5531,1.8300586072,3,8,12,0,0,0
5531,2.0577061429,4,9,12,0,1,0
5531,2.2359654057,5,10,12,0,1,0
5531,2.3935790198,6,11,12,0,1,0
5531,2.1769318741,7,12,12,0,1,0
5579,1.288369421,0,2,10,0,0,0
5579,1.512708286,1,3,10,0,0,0
5579,1.2659900621,2,4,10,0,0,0
5579,1.3507166392,3,5,10,0,0,0
5579,1.4749070195,4,6,10,0,1,1
5579,1.4827721396,5,7,10,0,1,0
5579,1.5635726566,6,8,10,0,1,0
5579,1.6283659223,7,9,10,0,1,0
5588,1.4123189715,0,8,9,0,0,0
5588,1.9841313619,1,9,9,0,1,1
5588,1.6695197129,2,10,9,0,1,1
5588,1.1388811274,3,11,9,0,1,0
5588,1.4742914454,4,12,9,0,1,0
5588,1.4771528714,5,13,9,0,1,0
5588,2.6889831384,6,14,9,0,1,0
5588,1.3684337628,7,15,9,1,1,0
5599,1.9980459035,0,2,14,0,0,0
5599,1.6094379124,1,3,14,0,1,0
5599,1.6915723123,2,4,14,0,1,0
5599,1.8754966401,3,5,14,0,1,0
5599,1.7781233849,4,6,14,0,1,0
5599,1.8723912393,5,7,14,0,1,0
5599,1.7826180463,6,8,14,0,1,0
5599,1.8222390913,7,9,14,0,1,0
5650,1.1785108401,0,2,11,0,0,0
5650,1.4271163556,1,3,11,1,0,1
5650,1.4269774764,2,4,11,0,0,1
5650,1.6560753953,3,5,11,1,0,1
5650,1.8794796688,4,6,11,0,0,1
5650,1.6329112686,5,7,11,0,1,1
5650,1.7840459793,6,8,11,0,1,1
5650,1.5814823364,7,9,11,1,1,1
5660,1.8456828406,0,2,12,0,1,0
5660,1.785476726,1,3,12,0,1,1
5660,2.00631405,2,4,12,0,1,0
5660,1.9493901101,3,5,12,0,1,0
5660,2.0170139426,4,6,12,0,1,0
5660,1.9579055072,5,7,12,0,0,0
5660,1.9833357951,6,8,12,0,0,0
5660,2.0309779614,7,9,12,0,0,0
5665,1.4297681056,0,3,14,0,0,0
5665,1.2941978959,1,4,14,0,0,0
5665,1.5851428495,2,5,14,0,0,0
5665,1.3418800574,3,6,14,1,0,0
5665,1.2563192847,4,7,14,1,0,0
5665,1.1805818515,5,8,14,0,0,0
5665,1.1653452158,6,9,14,0,0,0
5665,1.2761453287,7,10,14,1,0,0
5666,1.6762308247,0,1,14,0,0,0
5666,1.5009572694,1,2,14,0,0,0
5666,1.6905033652,2,3,14,0,1,0
5666,1.669320622,3,4,14,0,1,0
5666,1.6825463843,4,5,14,0,1,0
5666,1.9105430052,5,6,14,0,1,0
5666,1.8842448924,6,7,14,0,1,0
5666,2.1899837129,7,8,14,0,1,0
5698,1.7129713944,0,4,12,0,0,0
5698,1.8101086079,1,5,12,0,1,0
5698,1.4673598138,2,6,12,1,1,0
5698,1.7409142752,3,7,12,1,1,0
5698,1.7133180429,4,8,12,1,1,0
5698,2.1336865565,5,9,12,1,1,0
5698,2.0743982803,6,10,12,1,1,0
5698,2.1123933529,7,11,12,1,1,0
5699,1.8297105887,0,2,13,0,0,0
5699,1.9348603129,1,3,13,0,1,0
5699,1.8632554709,2,4,13,0,1,0
5699,1.5600586361,3,5,13,0,1,0
5699,1.9286794538,4,6,13,0,1,0
5699,1.9813231873,5,7,13,0,1,0
5699,2.0586574354,6,8,13,0,1,0
5699,2.1487609971,7,9,13,0,1,0
5731,1.2049256391,0,3,11,1,1,0
5731,1.018569581,1,4,11,0,1,0
5731,1.3145970593,2,5,11,0,1,0
5731,1.4705178391,3,6,11,0,1,0
5731,1.4454782088,4,7,11,0,1,0
5731,1.7088033626,5,8,11,0,1,0
5731,2.3818829801,6,9,11,0,1,0
5731,1.5891452092,7,10,11,1,1,0
5750,1.0489653488,0,5,11,1,1,1
5750,1.2781876198,1,6,11,1,1,0
5750,1.6639363378,2,7,11,0,1,0
5750,1.6371174815,3,8,11,1,1,0
5750,1.8448271902,4,9,11,1,1,0
5750,1.9201124562,5,10,11,0,1,0
5750,2.3212583583,6,11,11,0,1,0
5750,2.0746530249,7,12,11,0,1,0
5755,1.3028175567,0,4,10,1,1,0
5755,1.3862943611,1,5,10,0,1,0
5755,1.1342153673,2,6,10,0,1,0
5755,1.8431931243,3,7,10,0,1,0
5755,1.9544800997,4,8,10,0,1,0
5755,1.9201124562,5,9,10,0,1,0
5755,1.9235753906,6,10,10,1,1,0
5755,1.9075989403,7,11,10,0,1,0
5772,-0.887685475,0,4,9,0,1,0
5772,1.2321436813,1,5,9,0,1,0
5772,1.3495767782,2,6,9,0,1,0
5772,1.6246756414,3,7,9,0,1,0
5772,1.6297158105,4,8,9,0,1,1
5772,2.345382722,5,9,9,0,1,1
5772,0.9919414319,6,10,9,0,1,0
5772,1.5685443911,7,11,9,0,1,1
5816,1.2687284147,0,3,12,0,0,0
5816,1.5882357048,1,4,12,0,0,1
5816,1.3636813844,2,5,12,0,0,0
5816,1.4572335109,3,6,12,0,1,0
5816,1.3795968397,4,7,12,0,1,1
5816,1.0809955179,5,8,12,0,1,0
5816,1.3796498184,6,9,12,0,1,0
5816,1.4556138165,7,10,12,0,1,0
5823,1.1295458354,0,3,11,0,0,0
5823,0.9640813957,1,4,11,0,0,0
5823,1.2581711847,2,5,11,1,0,1
5823,1.1500459438,3,6,11,0,0,0
5823,1.4749070195,4,7,11,0,0,1
5823,1.5146473481,5,8,11,0,0,0
5823,1.2807098705,6,9,11,0,0,0
5823,1.2134220703,7,10,11,0,0,0
5851,-1.113821959,0,1,13,0,0,0
5851,1.5015927847,1,2,13,0,0,0
5851,1.1758389651,2,3,13,0,0,0
5851,1.4916910111,3,4,13,0,0,0
5851,1.864867941,4,5,13,0,0,0
5851,1.7645890926,5,6,13,0,0,0
5851,1.813514401,6,7,13,0,0,0
5851,1.9520507029,7,8,13,0,0,0
5857,0.4346519295,0,2,12,0,0,0
5857,1.7703241885,1,3,12,0,0,1
5857,1.8131056872,2,4,12,0,0,0
5857,1.8431931243,3,5,12,0,0,0
5857,1.8543966412,4,6,12,0,0,0
5857,1.8200289977,5,7,12,0,0,0
5857,1.6386560909,6,8,12,0,0,0
5857,1.8815869289,7,9,12,0,0,0
5859,1.222404032,0,2,15,0,1,0
5859,2.3220031789,1,3,15,0,1,1
5859,1.870033605,2,4,15,0,1,1
5859,1.1244156846,3,5,15,0,1,0
5859,1.3639850742,4,6,15,0,1,0
5859,1.8116030574,5,7,15,0,1,0
5859,1.8435918563,6,8,15,0,1,0
5859,1.781983411,7,9,15,0,1,0
6016,1.8567924648,0,2,12,0,0,1
6016,1.8246113249,1,3,12,0,0,1
6016,1.887069649,2,4,12,0,0,1
6016,1.9283509327,3,5,12,0,0,1
6016,2.0880114924,4,6,12,0,0,1
6016,2.0536438489,5,7,12,0,0,1
6016,2.1136189935,6,8,12,0,0,1
6016,2.1487609971,7,9,12,0,0,1
6020,0.676384044,0,4,10,0,0,0
6020,0.5407808835,1,5,10,0,0,0
6020,0.1950097121,2,6,10,0,0,0
6020,0.382631365,3,7,10,0,0,0
6020,1.1042573311,4,8,10,0,0,0
6020,1.0663741475,5,9,10,0,0,0
6020,1.2024433623,6,10,10,0,0,0
6020,1.0461904946,7,11,10,0,0,0
6025,0.7742704719,0,3,10,0,0,0
6025,0.2893501296,1,4,10,0,0,0
6025,0.9064889269,2,5,10,0,0,0
6025,0.3391157276,3,6,10,1,1,0
6025,1.212542755,4,7,10,1,1,0
6025,1.5024147797,5,8,10,1,1,0
6025,1.2770932301,6,9,10,0,0,0
6025,-0.191008714,7,10,10,1,0,0
6056,1.0913246226,0,2,12,0,0,0
6056,0.9202046312,1,3,12,0,0,0
6056,1.0618947057,2,4,12,0,0,0
6056,1.2145844649,3,5,12,0,0,0
6056,1.3571239838,4,6,12,0,0,0
6056,0.420655117,5,7,12,0,0,0
6056,1.2683959023,6,8,12,0,0,0
6056,1.3805053441,7,9,12,0,0,0
6094,1.7613493858,0,4,13,1,0,0
6094,1.912387457,1,5,13,0,0,0
6094,1.4592344064,2,6,13,0,0,0
6094,1.3181366618,3,7,13,0,1,0
6094,1.3067788512,4,8,13,0,1,0
6094,1.6847363365,5,9,13,1,1,0
6094,1.7575608316,6,10,13,0,1,0
6094,1.5343789316,7,11,13,0,1,0
6186,1.1908703557,0,2,12,0,0,1
6186,1.748939472,1,3,12,0,0,0
6186,1.8944712436,2,4,12,0,1,1
6186,1.7254100887,3,5,12,0,1,0
6186,1.6448060563,4,6,12,0,1,0
6186,1.7516417226,5,7,12,0,1,0
6186,1.7732931875,6,8,12,0,1,0
6186,1.9946103173,7,9,12,0,1,0
6395,1.3287311983,0,7,9,0,0,0
6395,1.5953333063,1,8,9,0,1,1
6395,1.7625139011,2,9,9,0,1,0
6395,1.8521399103,3,10,9,0,1,0
6395,1.9205785481,4,11,9,0,1,1
6395,1.9666324719,5,12,9,0,1,1
6395,1.9910166714,6,13,9,0,1,1
6395,1.9735569081,7,14,9,0,1,1
6430,1.2587575669,0,5,11,0,0,0
6430,1.4180430594,1,6,11,1,0,1
6430,1.1796777414,2,7,11,1,0,1
6430,1.7208136035,3,8,11,1,0,1
6430,1.4502144069,4,9,11,1,0,1
6430,1.440539376,5,10,11,1,0,0
6430,1.4204718129,6,11,11,1,0,1
6430,1.7069282448,7,12,11,1,0,1
6446,1.6303211234,0,2,11,1,1,1
6446,1.6419737025,1,3,11,1,1,1
6446,1.6496813706,2,4,11,1,1,0
6446,1.7128313065,3,5,11,1,1,1
6446,1.9544800997,4,6,11,0,1,1
6446,1.9666324719,5,7,11,1,0,0
6446,2.1697084601,6,8,11,0,1,0
6446,2.0746530249,7,9,11,1,1,1
6463,1.2287095846,0,7,5,0,0,0
6463,1.5427465379,1,8,5,0,0,0
6463,0.8200609516,2,9,5,0,0,0
6463,0.6527732864,3,10,5,0,1,0
6463,0.9152912315,4,11,5,0,1,0
6463,1.2784317152,5,12,5,0,1,0
6463,1.2592036653,6,13,5,0,1,0
6463,1.5864339558,7,14,5,0,1,0
6558,2.1909495696,0,2,15,1,0,1
6558,2.0200181212,1,3,15,0,0,1
6558,1.8640721308,2,4,15,0,1,1
6558,1.8972603456,3,5,15,0,1,1
6558,2.0010001154,4,6,15,0,1,1
6558,2.0944658434,5,7,15,0,1,1
6558,2.1513593215,6,8,15,0,1,1
6558,2.1487609971,7,9,15,0,1,1
6559,1.4713816594,0,2,15,0,0,0
6559,1.4038386708,1,3,15,0,1,0
6559,1.4029020975,2,4,15,0,1,0
6559,1.8934108405,3,5,15,0,1,1
6559,1.9996355484,4,6,15,0,1,1
6559,2.0864336717,5,7,15,0,1,1
6559,2.1513593215,6,8,15,0,1,1
6559,2.1123933529,7,9,15,0,1,1
6561,1.7912858314,0,2,15,0,0,0
6561,2.0050089469,1,3,15,0,0,0
6561,2.0835459533,2,4,15,0,0,0
6561,2.1888419528,3,5,15,0,0,0
6561,2.2261618308,4,6,15,0,1,0
6561,2.2935352575,5,7,15,0,1,0
6561,2.28157061,6,8,15,0,1,0
6561,2.4948538317,7,9,15,0,1,1
6574,1.4018709637,0,4,12,1,0,1
6574,1.2417131323,1,5,12,1,0,1
6574,1.2188984545,2,6,12,1,0,1
6574,1.4377280162,3,7,12,1,0,1
6574,1.2719661755,4,8,12,1,0,1
6574,0.8215001676,5,9,12,1,0,1
6574,1.2926384414,6,10,12,1,0,1
6574,1.2536724729,7,11,12,1,1,1
6648,2.361800523,0,2,12,1,0,1
6648,1.9693981304,1,3,12,0,0,1
6648,2.11794738,2,4,12,1,0,1
6648,2.0883155824,3,5,12,1,0,1
6648,2.522297039,4,6,12,1,0,1
6648,1.6629391563,5,7,12,0,0,1
6648,1.9186960098,6,8,12,0,0,1
6648,1.5032027794,7,9,12,1,0,1
6813,1.3426390509,0,3,12,1,0,0
6813,1.347073648,1,4,12,0,0,0
6813,1.4673598138,2,5,12,0,0,0
6813,1.4377280162,3,6,12,1,0,0
6813,1.4749070195,4,7,12,1,0,0
6813,1.440539376,5,8,12,1,0,0
6813,1.5635726566,6,9,12,1,0,0
6813,1.649769831,7,10,12,1,0,0
6824,1.0418342133,0,4,12,1,1,1
6824,1.6835458846,1,5,12,1,1,1
6824,1.4673598138,2,6,12,1,1,1
6824,1.5177707239,3,7,12,1,1,1
6824,1.5490149916,4,8,12,1,1,1
6824,1.8200289977,5,9,12,1,1,1
6824,1.851254729,6,10,12,1,1,1
6824,1.8610789246,7,11,12,1,0,1
6888,0.9247514228,0,7,10,0,0,0
6888,0.989044726,1,8,10,1,0,0
6888,0.7742126333,2,9,10,0,0,1
6888,1.0495047146,3,10,10,0,0,0
6888,1.5299667967,4,11,10,0,0,1
6888,1.7088033626,5,12,10,0,1,1
6888,1.7279565127,6,13,10,0,1,1
6888,1.7010631254,7,14,10,0,1,1
6942,1.3113589392,0,3,10,1,0,1
6942,1.2765434972,1,4,10,0,0,0
6942,1.8621132664,2,5,10,0,0,0
6942,1.7575967752,3,6,10,0,0,1
6942,1.7200715659,4,7,10,0,0,0
6942,1.7659617764,5,8,10,0,0,0
6942,1.9275167138,6,9,10,0,0,0
6942,1.9520507029,7,10,10,0,1,0
6954,1.8605510217,0,2,13,0,1,1
6954,2.0488967764,1,3,13,0,1,1
6954,1.99283489,2,4,13,0,1,0
6954,1.8744456678,3,5,13,0,1,1
6954,1.2035025445,4,6,13,0,1,1
6954,1.6197408054,5,7,13,0,1,0
6954,2.0743982803,6,8,13,0,1,0
6954,1.7728663463,7,9,13,0,1,0
6955,1.1923493441,0,3,11,1,0,0
6955,2.2413624446,1,4,11,0,0,0
6955,2.3116211443,2,5,11,0,0,1
6955,1.816002072,3,6,11,1,0,1
6955,1.5330932104,4,7,11,0,0,1
6955,1.8468977401,5,8,11,0,0,1
6955,1.9770434585,6,9,11,0,0,1
6955,1.7658715885,7,10,11,0,1,0
6964,1.3795065701,0,5,8,1,0,0
6964,1.7793369492,1,6,8,0,0,0
6964,1.2231490947,2,7,8,0,0,0
6964,1.2554064594,3,8,8,0,0,0
6964,1.5444330821,4,9,8,0,0,0
6964,1.3010948435,5,10,8,0,0,0
6964,1.5635726566,6,11,8,0,1,0
6964,1.8002161792,7,12,8,1,1,0
6987,2.465829776,0,2,15,0,0,0
6987,2.5414770013,1,3,15,0,0,0
6987,3.0858334631,2,4,15,0,1,0
6987,3.2294874855,3,5,15,0,1,0
6987,2.6204714448,4,6,15,0,1,0
6987,2.6914291001,5,7,15,0,1,0
6987,2.6063796098,6,8,15,0,1,0
6987,2.2356518123,7,9,15,0,1,0
7025,1.7114060406,0,4,12,1,0,0
7025,1.9374193939,1,5,12,1,0,1
7025,2.0269756018,2,6,12,1,0,1
7025,2.2486582325,3,7,12,1,1,1
7025,2.0692536153,4,8,12,1,1,1
7025,2.2792718735,5,9,12,1,1,1
7025,2.1513593215,6,10,12,1,1,1
7025,2.1653073932,7,11,12,1,1,0
7043,1.3493925739,0,2,12,0,0,0
7043,1.6835458846,1,3,12,0,1,1
7043,1.6905033652,2,4,12,0,1,1
7043,1.7622240618,3,5,12,0,1,1
7043,1.7721585429,4,6,12,0,1,1
7043,1.9520724417,5,7,12,0,1,1
7043,1.9465649088,6,8,12,0,1,1
7043,1.7069282448,7,9,12,0,1,1
7060,1.9180031958,0,2,12,0,0,0
7060,1.6094379124,1,3,12,1,0,0
7060,1.6215104937,2,4,12,1,0,0
7060,1.6608715675,3,5,12,1,0,0
7060,1.6825463843,4,6,12,0,0,0
7060,1.7088033626,5,7,12,1,0,0
7060,1.7458942134,6,8,12,1,0,0
7060,1.7609954661,7,9,12,1,0,0
7087,0.5567871461,0,2,11,0,0,0
7087,1.0283159193,1,3,11,0,0,0
7087,1.0084060208,2,4,11,0,0,0
7087,0.9463204783,3,5,11,1,0,0
7087,1.1950681245,4,6,11,1,0,0
7087,1.1107860896,5,7,11,1,0,0
7087,1.2246994584,6,8,11,0,0,0
7087,1.0663633746,7,9,11,0,0,0
7238,1.3426390509,0,8,6,1,0,0
7238,1.3898721825,1,9,6,0,0,0
7238,1.4802632187,2,10,6,0,1,1
7238,1.3701347251,3,11,6,0,1,1
7238,1.1185446244,4,12,6,0,1,1
7238,1.4004869082,5,13,6,0,1,1
7238,1.1113858318,6,14,6,0,1,1
7238,1.9075989403,7,15,6,0,1,0
7279,1.3281555851,0,4,12,1,0,1
7279,1.347073648,1,5,12,1,0,1
7279,1.3803484369,2,6,12,1,0,1
7279,1.3507166392,3,7,12,1,0,1
7279,1.4356863063,4,8,12,1,0,1
7279,1.5836402196,5,9,12,1,0,1
7279,1.2534177283,6,10,12,1,0,1
7279,1.5891452092,7,11,12,1,0,1
7342,1.3760559172,0,5,12,0,0,0
7342,1.3902236393,1,6,12,0,0,0
7342,1.4393283,2,7,12,0,0,0
7342,1.6047821009,3,8,12,0,0,0
7342,1.4901744916,4,9,12,0,0,0
7342,1.440539376,5,10,12,0,0,0
7342,1.2226460696,6,11,12,0,0,0
7342,1.2962989792,7,12,12,0,0,0
7343,1.3514797905,0,1,15,0,0,0
7343,1.4171832142,1,2,15,1,0,0
7343,1.5995185227,2,3,15,0,0,0
7343,1.683882902,3,4,15,0,1,0
7343,1.6817774492,4,5,15,0,1,0
7343,1.6801530454,5,6,15,1,1,0
7343,1.9673564865,6,7,15,1,1,0
7343,1.9344885871,7,8,15,1,1,0
7411,1.1507480431,0,2,12,1,0,0
7411,1.4423221926,1,3,12,1,0,0
7411,0.8907528468,2,4,12,1,0,0
7411,1.1502681413,3,5,12,0,0,0
7411,1.2206728811,4,6,12,0,0,0
7411,0.8875388272,5,7,12,0,0,0
7411,1.4098145184,6,8,12,1,1,0
7411,1.5891452092,7,9,12,1,1,0
7424,1.2893945364,0,1,11,0,0,0
7424,1.4084144866,1,2,11,0,0,0
7424,1.6667492791,2,3,11,1,0,0
7424,2.1729386564,3,4,11,1,0,0
7424,1.8920802325,4,5,11,1,0,0
7424,2.46084744,5,6,11,1,1,0
7424,2.4013010659,6,7,11,1,0,0
7424,2.4043684791,7,8,11,1,0,0
7429,1.9392054035,0,6,8,0,1,0
7429,1.3074211002,1,7,8,1,0,0
7429,1.4204028308,2,8,8,0,0,0
7429,0.5560969862,3,9,8,0,0,0
7429,1.4041914947,4,10,8,0,0,0
7429,1.7434889206,5,11,8,0,0,1
7429,1.4783657913,6,12,8,0,0,1
7429,1.4625433649,7,13,8,0,0,1
7454,1.3812792125,0,2,15,0,0,0
7454,1.6602775892,1,3,15,0,0,0
7454,1.8283505618,2,4,15,0,0,0
7454,1.9801114804,3,5,15,0,0,0
7454,2.1539667788,4,6,15,0,0,0
7454,2.0909754384,5,7,15,0,0,0
7454,2.1254069492,6,8,15,0,0,0
7454,2.1699632048,7,9,15,0,0,1
7472,1.3155614287,0,3,10,1,0,1
7472,1.3725431895,1,4,10,0,1,1
7472,1.4822632193,2,5,10,0,1,1
7472,1.5918786961,3,6,10,0,1,1
7472,1.6825463843,4,7,10,0,1,0
7472,1.4143235338,5,8,10,1,1,1
7472,1.9379864248,6,9,10,0,1,1
7472,2.0354323118,7,10,10,1,1,1
7474,1.3394107752,0,2,12,0,0,1
7474,1.9348603129,1,3,12,1,0,1
7474,1.2109302849,2,4,12,1,0,0
7474,0.9348980738,3,5,12,1,0,1
7474,1.65082058,4,6,12,1,1,0
7474,1.7994489577,5,7,12,1,1,1
7474,1.9000448932,6,8,12,1,1,1
7474,1.9520507029,7,9,12,1,1,1
7509,1.407177572,0,5,11,1,1,1
7509,1.6094379124,1,6,11,1,1,1
7509,1.6349201806,2,7,11,1,1,1
7509,1.7254100887,3,8,11,1,1,1
7509,1.8803721276,4,9,11,0,1,1
7509,1.9358920627,5,10,11,1,1,1
7509,2.1513593215,6,11,11,1,1,1
7509,1.9075989403,7,12,11,1,1,1
7539,1.1783359996,0,1,12,0,0,0
7539,1.1316521427,1,2,12,0,0,0
7539,1.1722427629,2,3,12,1,0,0
7539,1.2352037521,3,4,12,0,1,0
7539,1.4408043819,4,5,12,1,1,0
7539,1.4197568368,5,6,12,1,1,0
7539,1.6989372303,6,7,12,1,1,0
7539,1.1785650004,7,8,12,1,0,0
7769,1.7583730502,0,2,14,0,1,0
7769,1.7350641256,1,3,14,0,1,0
7769,1.8273625479,2,4,14,0,1,0
7769,1.8207202685,3,5,14,0,1,0
7769,2.0217916931,4,6,14,0,1,0
7769,1.9766828077,5,7,14,0,1,0
7769,1.9566152447,6,8,14,0,1,0
7769,2.0660692813,7,9,14,0,1,0
7783,1.4164512088,0,3,12,0,0,0
7783,1.2292906123,1,4,12,0,0,0
7783,1.4407927865,2,5,12,0,0,0
7783,2.4056235205,3,6,12,0,0,0
7783,2.0282922577,4,7,12,0,0,0
7783,1.11416257,5,8,12,0,0,0
7783,1.4951953591,6,9,12,0,0,0
7783,1.515037237,7,10,12,0,0,0
7784,1.7941392086,0,1,11,0,0,0
7784,2.9374633654,1,2,11,0,0,0
7784,3.4727067166,2,3,11,0,0,0
7784,2.9705101844,3,4,11,0,0,0
7784,3.7774921125,4,5,11,0,0,0
7784,4.0518599506,5,6,11,0,0,0
7784,3.2929091852,6,7,11,0,0,0
7784,3.0963042725,7,8,11,0,0,0
7801,0.9040739944,0,1,13,0,0,0
7801,1.1874435024,1,2,13,0,0,0
7801,0.8537072456,2,3,13,1,0,0
7801,1.6951047392,3,4,13,0,0,0
7801,1.1403498808,4,5,13,1,0,1
7801,1.0350742679,5,6,13,0,0,0
7801,1.4945797851,6,7,13,0,0,0
7801,1.4327991388,7,8,13,0,0,0
7824,1.7459148153,0,2,12,1,0,1
7824,1.5096733823,1,3,12,0,0,1
7824,1.5727203295,2,4,12,0,0,1
7824,1.2300886515,3,5,12,0,0,1
7824,1.9392234296,4,6,12,0,0,1
7824,2.0021101987,5,7,12,0,1,1
7824,2.0335762858,6,8,12,0,1,1
7824,2.1042534947,7,9,12,0,1,1
7874,2.2059552102,0,2,15,0,0,1
7874,2.0772699882,1,3,15,0,0,0
7874,2.3430893414,2,4,15,0,0,0
7874,2.2670073711,3,5,15,0,0,0
7874,2.3358476563,4,6,15,0,0,0
7874,2.3599158498,5,7,15,0,0,0
7874,2.5444019096,6,8,15,0,0,1
7874,2.2742479104,7,9,15,0,0,1
7887,1.4760825353,0,4,12,0,0,0
7887,2.2008023987,1,5,12,1,0,0
7887,0.9582279313,2,6,12,0,0,0
7887,1.9655736432,3,7,12,0,0,0
7887,1.6369516782,4,8,12,0,1,0
7887,1.649908845,5,9,12,0,1,0
7887,1.9433114366,6,10,12,0,1,0
7887,2.0170831731,7,11,12,0,1,1
7923,2.2221820107,0,5,12,0,1,0
7923,2.2443161849,1,6,12,1,0,0
7923,2.1605069944,2,7,12,1,0,0
7923,2.2109179045,3,8,12,1,0,0
7923,2.3439448665,4,9,12,1,0,0
7923,2.4165493425,5,10,12,1,0,0
7923,2.4108705169,6,11,12,1,0,0
7923,2.357515811,7,12,12,1,1,0
7926,1.8412517327,0,5,12,1,1,0
7926,1.7525387561,1,6,12,1,1,0
7926,1.8156665081,2,7,12,1,1,0
7926,1.8431931243,3,8,12,1,1,0
7926,1.8003294199,4,9,12,1,1,0
7926,1.7659617764,5,10,12,0,1,0
7926,1.851254729,6,11,12,1,1,0
7926,1.733726438,7,12,12,1,1,0
8021,1.3964860475,0,2,15,0,0,0
8021,1.5833391595,1,3,15,0,0,0
8021,1.9163100339,2,4,15,0,0,0
8021,1.899481746,3,5,15,0,0,0
8021,2.1570851687,4,6,15,0,0,0
8021,2.2077945287,5,7,15,0,0,0
8021,2.3007018674,6,8,15,0,0,0
8021,2.6822780321,7,9,15,0,0,0
8087,2.0357862315,0,3,12,0,0,1
8087,1.9066894359,1,4,12,0,0,1
8087,2.2158570895,2,5,12,0,0,1
8087,0.3852568836,3,6,12,0,0,0
8087,1.4487209846,4,7,12,0,0,0
8087,1.7723926667,5,8,12,0,0,0
8087,1.3643823463,6,9,12,0,0,0
8087,1.6046493957,7,10,12,0,0,0
8089,1.579027829,0,3,12,0,0,0
8089,1.6247053846,1,4,12,0,0,0
8089,1.7297240783,2,5,12,0,0,0
8089,1.7658436583,3,6,12,0,1,0
8089,1.2909841813,4,7,12,0,1,0
8089,-0.889556367,5,8,12,0,1,0
8089,1.8706728149,6,9,12,0,1,0
8089,2.0899204971,7,10,12,0,1,0
8090,1.735681639,0,2,14,0,0,0
8090,1.5740707686,1,3,14,0,0,0
8090,1.4415956769,2,4,14,0,0,0
8090,2.5472557415,3,5,14,0,0,0
8090,2.9914727866,4,6,14,0,0,0
8090,3.0114436244,5,7,14,0,1,0
8090,3.0992746899,6,8,14,0,1,0
8090,3.0966615549,7,9,14,0,1,0
8096,1.6948596445,0,11,6,1,0,0
8096,1.7325476096,1,12,6,0,0,0
8096,1.4695965938,2,13,6,0,0,0
8096,1.5918786961,3,14,6,0,0,0
8096,1.7431710061,4,15,6,0,0,0
8096,1.581780907,5,16,6,0,0,0
8096,1.1203672205,6,17,6,0,0,0
8096,1.6216855829,7,18,6,0,0,0
8106,1.5879618495,0,9,8,1,0,1
8106,1.5488132906,1,10,8,0,1,1
8106,1.5505324145,2,11,8,0,0,1
8106,1.3949498942,3,12,8,0,0,1
8106,1.4749070195,4,13,8,0,0,0
8106,1.3799147542,5,14,8,0,0,1
8106,1.4362201699,6,15,8,0,0,1
8106,1.6580007274,7,16,8,0,0,1
8107,1.1066715229,0,11,3,0,0,1
8107,1.2417131323,1,12,3,0,0,1
8107,1.41956915,2,13,3,0,0,1
8107,1.5918786961,3,14,3,0,0,1
8107,1.5849079147,4,15,3,0,0,1
8107,1.5146473481,5,16,3,0,0,1
8107,1.4072265862,6,17,3,0,0,1
8107,1.707802753,7,18,3,0,0,1
8142,1.2387589204,0,2,11,0,0,0
8142,1.3862943611,1,3,11,0,0,0
8142,1.4589915642,2,4,11,0,0,0
8142,1.3507166392,3,5,11,0,0,0
8142,1.3571239838,4,6,11,0,0,0
8142,1.4539623963,5,7,11,0,0,0
8142,1.4062871779,6,8,11,0,0,0
8142,1.3527564311,7,9,11,0,0,0
8168,1.9145127909,0,2,11,1,0,0
8168,1.8430527636,1,3,11,1,0,1
8168,1.7151252789,2,4,11,1,0,1
8168,1.398005527,3,5,11,1,1,1
8168,1.6825463843,4,6,11,1,1,1
8168,1.8713222921,5,7,11,1,1,1
8168,1.9527942066,6,8,11,0,1,1
8168,2.3704323076,7,9,11,1,1,1
8173,1.4479995666,0,9,8,0,1,0
8173,1.347073648,1,10,8,0,1,0
8173,1.5896277437,2,11,8,0,1,0
8173,1.64496021,3,12,8,0,1,0
8173,1.4749070195,4,13,8,0,1,0
8173,1.4915249307,5,14,8,0,1,0
8173,1.5635726566,6,15,8,0,1,0
8173,1.4107762267,7,16,8,0,1,0
8203,2.2382614387,0,2,14,0,1,1
8203,2.2848855159,1,3,14,0,1,1
8203,2.0621420446,2,4,14,0,1,1
8203,2.2690255353,3,5,14,0,1,1
8203,0.7837148738,4,6,14,0,1,1
8203,3.2396789525,5,7,14,0,1,0
8203,2.3976042041,6,8,14,0,1,1
8203,3.2219404855,7,9,14,0,1,0
8211,0.4246670409,0,6,8,1,0,1
8211,1.4423838278,1,7,8,0,1,1
8211,1.4335956342,2,8,8,0,0,0
8211,1.3961418409,3,9,8,0,0,0
8211,1.4211816201,4,10,8,1,0,0
8211,1.3841252867,5,11,8,1,0,0
8211,1.3096574466,6,12,8,1,0,0
8211,0.9716643617,7,13,8,0,0,0
8224,1.9507930186,0,5,12,0,0,1
8224,1.9154131779,1,6,12,0,0,1
8224,1.9389345353,2,7,12,0,0,1
8224,2.1548284378,3,8,12,0,0,1
8224,1.1794428066,4,9,12,0,0,0
8224,1.3972205013,5,10,12,0,0,0
8224,1.8121925238,6,11,12,1,0,1
